Vote,Occupation_Satisfaction,Avg_monthly_expense_when_under_age_21,Avg_lottary_expanses,Age_group,Avg_monthly_expense_on_pets_or_plants,Looking_at_poles_results,Avg_environmental_importance,Married,Gender,Voting_Time,Financial_balance_score_(0-1),%Of_Household_Income,Yearly_IncomeK,Avg_size_per_room,Garden_sqr_meter_per_person_in_residancy_area,Avg_Residancy_Altitude,Yearly_ExpensesK,%Time_invested_in_work,Avg_education_importance,Avg_Satisfaction_with_previous_vote,Avg_monthly_household_cost,Will_vote_only_large_party,Phone_minutes_10_years,Avg_government_satisfaction,Weighted_education_rank,%_satisfaction_financial_policy,Avg_monthly_income_all_years,Last_school_grades,Most_Important_Issue,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Number_of_valued_Kneset_members,Main_transportation,Occupation,Financial_agenda_matters,Num_of_kids_born_last_10_years,Overall_happiness_score
Purples,1.0,306.7489845,28689.83007,30-45,10567.24294,No,278.6021202,Yes,Female,After_16:00,0.7817184209999999,0.8954167909999999,6869.0,179.48475009999999,82.33729172,3164.830141,669.4191042,24.71594512,13.39719187,9.131,23223.076080000003,Maybe,78728.53936,9.941493337999999,280.58606410000004,56.49273992,102.2496615,70.0,Social,12.0,504.52668650000004,2.0,Motorcycle_or_truck,Public_Sector,No,1.0,178.0144775
Khakis,9.0,636.8996331000001,65779.4231,45_and_up,45293.53795,No,544.7673185,Yes,Male,After_16:00,0.7192231040000001,0.732872165,7267.0,362.2014375,61.61679963,3822.823082,798.6526713,76.79327528,19.03159051,2.733,42882.31319,Yes,96002.07779,6.739022078,309.8420207,96.65938946,212.29987769999997,60.0,Financial,5.0,265.7497958,4.0,Car,Public_Sector,Yes,0.0,375.60364530000004
Violets,6.0,101.38483409999999,331.29021969999997,30-45,1185.8932320000001,No,177.78466699999998,Yes,Female,After_16:00,0.350480015,0.253238142,9109.0,47.22240706,46.57782326,192.4743338,911.2989989,94.57123447,6.871856159,6.891,,Maybe,96.09786733,6.4546422429999994,9.80295197,34.54345106,33.7949447,90.0,Environment,13.0,706.2880164,4.0,Foot_or_bicycle,Services_or_Retail,Yes,0.0,268.6084108
Turquoises,7.0,799.1959632,127355.002,30-45,71244.64172999999,Yes,,Yes,Male,By_16:00,0.89444753,0.5779877920000001,3830.0,418.87041719999996,15.6442858,5618.358149000001,891.0752011,65.8175882,20.46632398,6.17,53608.445999999996,No,228543.0191,5.420211544,478.0617313999999,66.55046239,266.3986544,90.0,Environment,14.0,86.51020818,4.0,Motorcycle_or_truck,Public_Sector,No,1.0,520.5114428999999
Browns,9.0,757.3158011,11845.856590000001,30-45,63987.68555,Yes,506.1979125,Yes,Female,After_16:00,0.12021612400000001,0.823206563,9864.0,477.8696751,49.0944291,1424.996293,753.3555846,94.38927781,21.86023045,6.136,42312.75205,Maybe,2202.020787,7.5348062229999995,46.92569431,60.57757658,252.4386004,60.0,Financial,11.0,577.3435531,3.0,Motorcycle_or_truck,Student_or_Unemployed,No,1.0,142.8452709
Blues,4.0,1433.090922,440698.7297,45_and_up,228682.0959,Yes,403.69134080000003,No,Female,By_16:00,0.354235864,0.411073339,6306.0,8.038316388,13.53241769,9241.563788,886.6100984,16.44786051,2.835192478,7.694,30319.684760000004,Maybe,851096.1325,1.039971607,922.5487155,0.171852275,477.6969739,60.0,Financial,9.0,657.5143615000001,2.0,Foot_or_bicycle,Services_or_Retail,Yes,2.0,608.4039691
Turquoises,7.0,167.5546503,25293.9805,30-45,3185.247199,No,659.696728,Yes,Female,By_16:00,0.399556256,0.09198129699999999,8398.0,387.88087189999993,72.67927085,5304.549299,973.3781537999998,24.38771618,19.69469146,1.6019999999999999,50933.94771,No,205099.1672,8.528046703,452.87875549999995,35.73088953,55.85155011,80.0,Healthcare,12.0,125.4170575,2.0,Foot_or_bicycle,Hightech,Yes,2.0,530.6321355
Turquoises,6.0,168.389962,21645.37056,Below_30,3216.705464,Yes,628.5929249,Yes,,By_16:00,0.75611352,0.6156230460000001,5487.0,376.3833376,17.58825493,4609.060181,167.5551075,18.98251008,19.40060148,4.513,48225.47533,Maybe,148709.99599999998,0.5745745329999999,385.6293505,72.83897111,56.12998733,60.0,Financial,9.0,168.4290041,1.0,Motorcycle_or_truck,Services_or_Retail,No,1.0,502.56997199999995
Browns,4.0,342.1693989,10522.28143,Below_30,13132.93397,No,112.1849189,Yes,Male,After_16:00,0.6269242070000001,0.197984379,7533.0,94.90537015,35.25967137,1112.3609279999998,159.24787800000001,74.56207233,9.741938726,8.467,9967.815787000001,No,8510.98848,3.059237071,92.25501873,48.64743885,114.0564663,100.0,Education,,739.2561876,1.0,Motorcycle_or_truck,Public_Sector,Yes,6.0,35.08916771
Turquoises,9.0,161.4549332,23777.33342,45_and_up,2960.2289170000004,No,666.002705,Yes,Male,By_16:00,0.452893892,0.84450045,9302.0,386.2232353,93.14722979999999,5190.521463,746.6369993,27.32896763,19.65256307,,51022.7543,Maybe,195193.8664,2.7572346060000004,441.80749919999994,93.22879261,53.81831106,90.0,Environment,11.0,136.6680471,2.0,Foot_or_bicycle,Student_or_Unemployed,No,2.0,548.4420867
Reds,5.0,60.36716236,10007.41655,30-45,435.0328642,Yes,790.2396561,Yes,Male,After_16:00,0.840717532,0.20817503399999998,5966.0,518.9182951,23.55182888,6011.111540999999,642.9858998999999,75.05188398,22.77977821,6.034,62548.131310000004,Maybe,247334.6374,0.904387671,497.3274951,81.0238054,20.12238745,40.0,Foreign_Affairs,10.0,50.69880282,4.0,Public_or_other,Public_Sector,No,0.0,546.9608820000001
Browns,3.0,84.96337717,1864.7192280000002,Below_30,840.4072880000001,No,590.0437459,Yes,Female,After_16:00,0.771130448,0.347041476,9160.0,458.12949050000003,39.10079091,,84.75188143,74.51892165,21.40395969,6.84,45642.2513,Maybe,4335.167420000001,5.739094712999999,,10.47466618,28.32112572,80.0,Healthcare,11.0,463.81032869999996,2.0,Car,Student_or_Unemployed,Yes,0.0,342.28601119999996
Khakis,3.0,815.9306472999999,88218.89087999999,45_and_up,74253.40146000001,No,599.215831,Yes,Male,After_16:00,0.871296388,0.931521769,6193.0,402.2472333,11.96589586,4048.111722,999.7831127000001,42.4601208,20.05610215,3.807,47112.75683,No,105210.52900000001,8.242662046,324.3617255,76.36808602,271.97688239999997,100.0,Education,9.0,220.436089,1.0,Foot_or_bicycle,Industry_or_other,No,1.0,409.5142968
Turquoises,9.0,789.9123945,102218.1289,30-45,69602.3698,Yes,571.8608028,Yes,Female,By_16:00,0.8868408240000001,0.973794485,9827.0,360.87784930000004,9.661832452,4603.887298,531.2539830000001,78.28146059,18.99678524,0.17300000000000001,45049.3251,No,150709.4575,2.419965267,388.2131599,62.80709084,263.3041315,70.0,Social,12.0,197.0373399,1.0,Public_or_other,Hightech,Yes,2.0,416.49884489999994
Blues,4.0,1259.953433,81871.91386,Below_30,176816.94600000003,Yes,712.3068852000001,Yes,Male,After_16:00,0.656625308,0.8494918029999999,7667.0,714.7109585,31.90312635,3378.8252450000005,226.53503230000004,91.73806284,26.734078600000004,6.332999999999999,62771.21984,No,38001.73335,0.512885791,194.94033280000002,60.03136288,419.9844778,70.0,Social,11.0,547.5820878,2.0,Motorcycle_or_truck,Industry_or_other,No,0.0,99.14597846
Blues,7.0,1502.55819,443413.7062,30-45,251364.3099,Yes,1024.4310380000002,No,Male,After_16:00,0.211398051,0.29384729800000003,4163.0,790.9884101,31.42763239,10435.15221,118.54836110000001,26.25430867,28.12451618,9.837,88633.91787,Maybe,783787.1442,7.254782487000001,885.3175386,25.73932447,500.85273,70.0,Social,9.0,485.63961950000004,1.0,Car,Student_or_Unemployed,No,0.0,448.0194307
Oranges,8.0,238.06850530000003,37073.16033,Below_30,6386.757637,No,920.1786934,Yes,Male,By_16:00,0.8753723959999999,0.7189341220000001,3624.0,512.9706487,23.10190201,5697.684032,21.73350169,79.9897403,22.64885535,8.376,67921.84792999999,No,218251.8018,7.149495,467.1742735,7.708700979,79.35616843,50.0,Other,8.0,325.49467369999996,1.0,Foot_or_bicycle,Services_or_Retail,No,0.0,823.5753646000001
Reds,1.0,305.42889469999994,59851.9615,30-45,10477.010709999999,Yes,705.4633673999999,No,Male,By_16:00,0.5676707529999999,0.756730798,7196.0,415.5052665,34.65139563,6709.821858,275.90348389999997,58.36221178,20.38394629,4.803999999999999,,Maybe,345604.2259,0.936244975,587.8811325,50.52696171,101.8096316,40.0,Foreign_Affairs,10.0,130.1051133,2.0,Foot_or_bicycle,Public_Sector,No,0.0,545.4410286
Khakis,6.0,806.9082053,75326.85141,45_and_up,72623.50849,Yes,525.4975586,Yes,Female,After_16:00,0.486518161,0.043762943,8737.0,342.6706405,93.97880777,3485.9145399999998,797.1172507,35.72522588,18.51136517,1.263,40872.685260000006,No,78432.10578,6.629443928,280.05732589999997,72.61500973,268.9694018,100.0,Education,9.0,296.5944582,2.0,Foot_or_bicycle,Industry_or_other,Yes,1.0,378.17649910000006
Turquoises,7.0,431.02667510000003,56263.41335,Below_30,20796.341630000003,No,637.3311851,Yes,Male,By_16:00,0.085234793,0.515855765,5023.0,420.455534,30.516559100000002,4756.91557,729.7860426,74.69973734,20.50501241,4.977,50402.66371,Maybe,153350.9126,3.8872784489999996,391.6004502,60.65992236,143.6755584,80.0,Healthcare,10.0,147.4290825,1.0,Public_or_other,Student_or_Unemployed,No,1.0,439.52231910000006
Yellows,8.0,-11.97469938,-2063.289814,45_and_up,21.94103634,No,715.5990878,No,Male,By_16:00,0.600903532,0.155631064,7709.0,512.2838036999999,82.30163886,6193.690643999999,219.0236361,75.71994846,22.63368737,6.291,59101.425429999996,Maybe,267198.3297,2.4557121680000003,516.9123036999999,52.90276043,-3.991566459,80.0,Healthcare,12.0,96.58410717,1.0,Foot_or_bicycle,Industry_or_other,Yes,2.0,405.70486810000006
Blues,10.0,1833.929652,362387.5561,30-45,374321.0841,No,729.1270536000001,No,Male,After_16:00,0.655955705,0.7655716440000001,5725.0,481.7347187,93.38745463,6891.519442,183.40472780000002,56.26512324,21.94845595,8.275,59485.586610000006,Maybe,351417.7686,9.850430300000001,592.8050005,46.38636908,611.3098838999999,90.0,Environment,12.0,98.48228197,3.0,Public_or_other,Industry_or_other,Yes,0.0,472.5706135
Khakis,10.0,398.89490010000003,41315.65525,Below_30,17822.64733,No,574.5938757,Yes,Female,After_16:00,0.450316063,0.537905858,6007.0,381.79852180000006,46.6925727,3870.8557659999997,618.3756846,28.43373409,19.53966535,3.9930000000000003,,Maybe,96550.56769,3.3244005289999996,310.72587230000005,70.23127256,132.96496670000002,70.0,Social,,244.6125003,2.0,Public_or_other,Services_or_Retail,No,0.0,399.8052376
Turquoises,7.0,,6604.233914,30-45,269.2823778,Yes,739.3965496000001,Yes,Male,After_16:00,0.30161915899999997,,3349.0,485.74314019999997,92.15913301,5202.255189,494.86630269999995,31.89886231,22.03958122,6.651,58008.079939999996,Yes,178994.0556,1.284232601,423.0768908,99.28302197,15.61000862,70.0,Social,12.0,80.70967165,4.0,Public_or_other,Student_or_Unemployed,No,1.0,519.8400686000001
Khakis,3.0,153.09636669999998,15607.256130000002,30-45,2665.309621,No,540.9903405,Yes,Male,After_16:00,0.8743145990000001,0.981958172,3301.0,359.66803,16.38893122,3777.656085,345.6837025,5.793133937,18.96491577,6.699,42561.05845,Maybe,93533.21372999999,7.1042628070000005,305.8320025,19.54073932,51.03212223,100.0,Education,10.0,270.959109,1.0,Car,Student_or_Unemployed,No,0.0,373.4118265
Turquoises,2.0,503.2370805,79062.00955,Below_30,28316.363380000003,Yes,678.7256723999999,Yes,Female,After_16:00,0.106467681,0.7254948170000001,4828.0,451.73100439999996,91.16662338,5616.668524000001,814.6825332999999,76.54240879,21.25396444,5.172000000000001,54502.57378,No,222143.1566,3.152534461,471.32065149999994,7.582568959,167.74569350000002,100.0,Education,12.0,75.13498126,0.0,Public_or_other,Public_Sector,Yes,3.0,450.0714065
Greens,7.0,960.0841874,91242.17727999999,45_and_up,102747.9888,Yes,844.3939425000001,Yes,Male,By_16:00,0.475205499,0.678832442,9667.0,530.5867348999999,30.02409379,3912.241485,122.1441235,18.77319976,23.03446841,0.33299999999999996,,No,81285.88826,9.897393126,285.1068015,38.45309706,320.0280625,100.0,Education,13.0,279.8949825,4.0,Motorcycle_or_truck,Hightech,No,0.0,676.7104017999999
Browns,6.0,451.6011329,24564.680640000002,45_and_up,22820.93185,Yes,385.6154025,Yes,Female,After_16:00,0.43788421299999997,0.18224849699999998,6850.0,309.38880889999996,1.6285869990000001,2250.616791,966.1898857000001,92.49000229999999,17.58945164,9.15,31704.19711,Maybe,26628.990869999998,6.601293202999999,163.18391730000002,53.65090778,150.533711,90.0,Environment,14.0,501.09510470000004,2.0,Car,Services_or_Retail,No,3.0,181.6941656
Browns,5.0,643.1778883,3723.3424170000003,45_and_up,46188.592189999996,Yes,21.9609758,Yes,Female,After_16:00,0.645434277,0.48628878,4273.0,19.86117056,2.9611388689999996,213.3916705,354.8894662,45.73731592,4.456587322,11.727,1992.1960379999998,No,301.61035960000004,4.097625681,17.36693294,2.9333121610000004,214.39262940000003,90.0,Environment,13.0,841.8976127999998,2.0,Foot_or_bicycle,Services_or_Retail,Yes,0.0,4.698458002
Blues,3.0,1187.504831,23081.45712,30-45,157091.1376,No,662.9068173999999,Yes,Female,After_16:00,0.7527970490000001,0.7901867659999999,6903.0,255.8676747,68.11057655,1094.8434730000001,934.1542807,71.68483897,15.995864300000001,7.097,41093.25992,Maybe,3400.150836,8.489471481,58.31081234,99.67406732,395.8349437,70.0,Social,12.0,616.2106595,1.0,Car,,No,0.0,853.5896579
Browns,10.0,123.6656683,4896.973312,30-45,1750.4660579999997,No,332.5742,Yes,Female,By_16:00,0.592379877,0.129956149,7638.0,245.29807390000002,81.26418493,1678.5507460000001,542.9927392000001,50.14230625,15.66199457,8.362,26239.98255,No,14112.361280000001,0.220200077,118.7954598,24.11315581,41.22188944,80.0,Healthcare,13.0,,1.0,Motorcycle_or_truck,Services_or_Retail,No,0.0,199.852775
Khakis,5.0,347.38295039999997,55288.94524,30-45,13534.11812,Yes,678.4235989,Yes,Male,By_16:00,0.659388719,0.05356962,9900.0,447.9784135,56.54008782,5670.711475,726.169009,18.19499419,21.16550055,0.1,54420.14807,No,227982.8195,6.405297955,477.4754648,61.077324,115.7943168,80.0,Healthcare,8.0,72.38379506,1.0,Car,Hightech,No,0.0,454.9909605
Turquoises,5.0,728.9701351,83787.16449,Below_30,59297.15203,Yes,636.2635988,Yes,Male,By_16:00,0.9297869459999999,0.40580849399999996,5133.0,430.69120599999997,57.96669333,4309.555133,377.4412093,68.88011147,20.75310112,4.867,50168.54027,No,118898.9512,2.692020545,344.8172721,5.874662753,,80.0,Healthcare,13.0,184.4545247,1.0,Car,Public_Sector,No,1.0,428.3195723
Whites,5.0,428.04880210000005,70650.23327000001,45_and_up,20511.1026,No,695.602802,Yes,Female,After_16:00,0.41329343700000004,0.001157622,4400.0,430.22967980000004,11.8656948,5812.013919,287.2782026,58.96149557,20.74197868,5.6,54744.522189999996,Yes,245178.9256,9.609765864,495.15545599999996,8.227312425,142.68293400000002,100.0,Education,10.0,72.15832236,2.0,Public_or_other,Services_or_Retail,No,0.0,517.7610893
Pinks,4.0,262.86664249999995,18693.563280000002,45_and_up,7775.274632,No,589.2368949,Yes,Female,After_16:00,0.047309377,0.295995697,9928.0,393.013491,83.44320408,2919.454384,462.1297992,91.49914808,19.82456786,0.07200000000000001,44920.6679,Maybe,45515.1248,0.5124450220000001,213.34274019999998,86.24111244,87.62221418,90.0,Environment,8.0,314.2416027,4.0,Public_or_other,Student_or_Unemployed,No,2.0,428.380958
Blues,7.0,1110.3054,237023.9758,Below_30,137355.4443,Yes,1091.476934,No,Male,By_16:00,0.23878908399999998,0.96863946,7972.0,626.0664632999999,2.953719674,7656.424278,0.6761094559999999,5.48053626,25.02132018,6.028,82315.42573999999,Yes,410149.4772,9.385023471,640.4291352000001,,370.1018001,100.0,Education,16.0,467.7103107,2.0,Car,Services_or_Retail,Yes,1.0,927.9484076
Browns,4.0,233.40182140000002,469.2284528,Below_30,6140.735076,No,15.64339275,Yes,Male,After_16:00,0.452703326,0.037725701,3371.0,13.71373248,22.75381775,87.73913477,968.1137772,74.87240983,3.703205703,12.629000000000001,1323.732611,No,36.37497515,3.3680484489999998,6.031166981,52.89435601,77.80060712,80.0,Healthcare,14.0,851.5355678999999,1.0,Public_or_other,Student_or_Unemployed,Yes,0.0,5.395833641
Yellows,4.0,97.15341932,16288.99967,Below_30,1091.1385710000002,No,672.6557015,No,Male,By_16:00,0.52750821,0.2047852,6736.0,340.7991674,10.70766747,5711.477813,343.7504736,25.87458612,18.46074666,7.263999999999999,50334.06068,Maybe,252996.8756,5.761954577000001,502.98794780000003,85.63485499,32.38447311,80.0,Healthcare,14.0,206.3662775,2.0,Foot_or_bicycle,Student_or_Unemployed,Yes,0.0,631.2753121000001
Turquoises,6.0,273.2706609,35180.30036,30-45,8398.518455,Yes,613.5178139,Yes,Male,By_16:00,0.961658495,0.703682521,,409.57553839999997,65.9824112,4681.289102000001,791.8748122000001,99.64359791,20.23797268,1.4969999999999999,48820.48637,Maybe,149161.1013,7.550558907,386.2138026,49.87977853,91.0902203,100.0,Education,15.0,169.6177409,3.0,Car,Student_or_Unemployed,No,0.0,412.5568982
Greys,10.0,288.1562744,49526.115710000005,30-45,9332.056364,No,860.2948190999999,No,Male,After_16:00,0.38655038399999997,0.848391626,6722.0,622.9638797,75.18284023,6402.100307,929.9864359,94.75327809,24.95924437,5.278,70013.6214,No,265861.1534,9.749750276,515.6172548000001,77.32903231,96.05209145,40.0,Foreign_Affairs,8.0,124.01202340000002,1.0,Foot_or_bicycle,Services_or_Retail,No,1.0,496.13120369999996
Yellows,5.0,-457.7647438,-77638.57174,45_and_up,23140.58516,No,849.6101247000001,No,Female,After_16:00,0.552694891,0.57666718,7631.0,542.9316434,5.261702975,6173.97281,398.6128066,91.3466942,23.30089362,6.369,66348.48298,Maybe,258888.5852,5.937691677999999,508.8109523,46.89473077,-152.5882479,80.0,Healthcare,14.0,127.92285120000001,2.0,Car,Student_or_Unemployed,Yes,0.0,620.1811007
Turquoises,5.0,796.8205871,107520.7998,30-45,70822.6122,Yes,,Yes,Female,By_16:00,0.352954992,0.0063785790000000005,5493.0,406.7458068,54.64985778,4861.609906000001,637.0668667,9.326833417000001,20.16794007,4.507,52842.56822,Yes,163872.6171,1.995349105,404.8118292,80.64009061,265.6068624,60.0,Financial,12.0,157.2696995,0.0,Car,Services_or_Retail,No,0.0,583.5261993
Browns,8.0,311.73596989999993,5986.980068,Below_30,10911.61365,No,151.5465802,Yes,Female,After_16:00,0.37645277899999996,0.49840349700000003,7722.0,109.0904395,65.35791091,794.339614,707.6337256,45.17502999,10.44463688,8.277999999999999,11896.47049,Yes,3319.588878,2.9698328,57.61587349,72.17327836,103.91199,70.0,Social,13.0,715.8011002999999,2.0,Foot_or_bicycle,Public_Sector,Yes,1.0,95.20719456
Browns,5.0,328.3617784,25290.38159,30-45,12099.61587,No,428.47780250000005,Yes,Male,After_16:00,0.9281425759999999,0.952552526,9030.0,381.0811129,10.44249309,3072.758336,595.7881347,55.91350794,19.52129896,6.97,37284.84905,No,53388.54383,1.97266639,231.059611,43.33179144,109.45392609999999,60.0,Financial,9.0,476.704747,1.0,Motorcycle_or_truck,Industry_or_other,No,1.0,124.79767959999998
Browns,10.0,35.01837862,245.10406780000002,Below_30,157.9268864,No,24.72737289,Yes,Male,After_16:00,0.135490469,0.5168674360000001,4098.0,23.148611300000002,83.75850890000001,256.27616290000003,644.2416944,38.7233315,4.811300376,,2291.369435,Maybe,440.91155360000005,2.5091006680000003,20.99789403,52.91963858,11.67279287,100.0,Education,15.0,838.6032847,3.0,Car,Hightech,No,0.0,3.587666622
Yellows,1.0,1373.12481,248349.5404,45_and_up,209964.5686,Yes,878.5968330000001,No,Female,By_16:00,0.7565578820000001,0.147853868,4752.0,581.3545371,76.74284885,6588.644254,407.650559,3.61061648,24.1112948,9.248,69583.89907,Maybe,294407.7257,0.607399268,542.5935178999999,37.87209622,457.7082699,90.0,Environment,13.0,137.4231816,2.0,Public_or_other,Industry_or_other,No,0.0,602.2367955
Browns,10.0,707.6666845999999,16685.0406,45_and_up,55889.45962,No,514.2692757,Yes,Female,By_16:00,0.322446644,0.069072877,7707.0,374.7039848,45.16823837,1456.734214,791.3569524000001,27.95518353,19.35727214,8.293,38997.04504,Maybe,5003.104157,2.264445305,70.73262442,12.70248569,235.8888949,80.0,Healthcare,10.0,474.9669711,1.0,Motorcycle_or_truck,Hightech,Yes,0.0,339.9248538
Blues,9.0,1358.33691,356807.5552,45_and_up,205471.5746,Yes,990.6674406,No,Male,After_16:00,0.9279663229999999,0.693443191,4066.0,963.6870393999999,9.830037877,9807.765592,538.4638477000001,67.22322491,31.04330909,9.934,92540.70747000001,Yes,621005.7041,7.603376798999999,788.0391513,37.8479063,452.77897,70.0,Social,9.0,683.241494,2.0,Motorcycle_or_truck,Services_or_Retail,No,0.0,89.09037989
Turquoises,9.0,178.7670763,23573.8034,Below_30,3620.440977,Yes,668.2206057,Yes,Male,By_16:00,0.813977257,0.585754597,8165.0,408.27167819999994,48.06959112,4772.607956,874.2855601,62.78407627,20.2057338,1.835,51402.95474,Yes,156504.4711,1.528652981,395.6064599,21.20062974,59.58902543,100.0,Education,12.0,140.76662040000002,2.0,Motorcycle_or_truck,Hightech,Yes,3.0,522.4308985
Browns,8.0,542.4211757,11507.86091,Below_30,32881.99948,No,453.3842676,Yes,Male,By_16:00,0.674202532,0.759055108,,331.9871338,77.97531893,1300.4461509999999,195.939993,76.38907079,18.22051409,9.636000000000001,34459.604810000004,Yes,4050.964587,2.9587124310000004,63.64718836,27.98221603,180.80705859999998,100.0,Education,14.0,509.96050080000003,3.0,Public_or_other,Hightech,Yes,1.0,296.4622566
Purples,1.0,341.40813210000005,33777.71799,30-45,13074.85968,No,205.63705819999998,Yes,Female,After_16:00,0.44218607299999996,0.87932016,9114.0,91.73018531,22.52090052,3151.554696,481.099068,97.76535148,9.577587656,6.886,16680.52679,No,88095.83926000001,0.672052682,296.80943260000004,32.18536894,113.8027107,90.0,Environment,14.0,,1.0,Motorcycle_or_truck,Industry_or_other,No,1.0,186.79789630000002
Khakis,2.0,188.9387278,19915.29604,Below_30,4039.4065630000005,No,596.2153425,Yes,Male,After_16:00,0.7804904890000001,0.143102369,9993.0,397.54859060000007,22.45745463,3957.280436,420.7785751,29.60727983,19.93862058,0.006999999999999999,46692.388589999995,No,99994.02935,2.761621,316.21832539999997,50.04403917,62.97957595,80.0,Healthcare,7.0,227.4577582,0.0,Public_or_other,Services_or_Retail,No,0.0,413.5995568
Greys,7.0,637.8186592999999,107528.9345,30-45,45424.0109,No,719.4347779,No,Male,By_16:00,0.47584510700000004,0.211478855,3861.0,534.2879451,5.2256837019999995,6126.232936,428.5121365,22.57357875,23.11466948,8.139,59989.0092,Maybe,255798.948,2.7837025960000004,505.7657046,83.01332896,212.60621980000002,30.0,Military,5.0,128.7842162,1.0,Public_or_other,Hightech,Yes,3.0,375.99811370000003
Pinks,1.0,1003.055877,96392.18336,30-45,112135.5843,No,646.7724344999999,Yes,Male,After_16:00,0.272545364,0.388817821,8640.0,360.40147149999996,39.92251556,3603.7584880000004,898.6221267999999,50.54990374,18.98424271,1.36,47237.89366,No,83114.32672000001,4.122578306,288.2955545,75.00720622,334.3519588,60.0,Financial,5.0,268.14907999999997,3.0,Motorcycle_or_truck,Industry_or_other,No,1.0,587.1631095
Khakis,6.0,356.931359,38616.52616,Below_30,14284.532130000001,No,577.6594102000001,Yes,Male,After_16:00,0.735600638,0.27616631,3298.0,383.7625819,60.16260139,4013.235454,713.9131255,10.49461712,19.58985916,6.702000000000001,45410.24929,No,105346.3529,2.916903745,324.571029,22.73527947,118.97711969999999,100.0,Education,9.0,233.1527466,1.0,Foot_or_bicycle,Industry_or_other,Yes,2.0,399.6319671
Browns,9.0,800.7160699,26197.01055,45_and_up,71515.37475,No,463.6500575,Yes,Male,By_16:00,0.330429362,0.000335913,6670.0,381.1249763,65.87632305,1743.7593120000001,885.3957399,23.14717819,19.5224224,,37256.39833,Maybe,9633.606219,6.457194262000001,98.15093591,54.21439738,266.9053566,100.0,Education,14.0,503.0859411,1.0,Public_or_other,Hightech,No,1.0,221.64497039999998
Whites,2.0,884.1014254,136288.9446,45_and_up,87153.07052000001,No,683.4674253,Yes,Female,After_16:00,0.09720336,0.525550894,9748.0,445.6318301,16.08122324,5515.923479,565.2873516,61.36270189,21.10999361,0.252,54375.46838,No,213874.7844,4.446038124,462.46598190000003,6.979202363,294.7004751,90.0,Environment,9.0,71.63622606,1.0,Public_or_other,Industry_or_other,Yes,0.0,472.3043601
Turquoises,8.0,265.13239849999997,34388.8505,30-45,7908.953990999999,No,598.8025431,Yes,Female,After_16:00,0.881214314,0.059254227,6848.0,349.59469939999997,74.80651285,4590.322738,655.5199907000001,94.59555496,18.69745168,3.1519999999999997,45864.27772,Yes,151409.1866,4.646825902,389.1133339,69.40834878,88.37746616,90.0,Environment,12.0,187.1032604,2.0,Motorcycle_or_truck,Industry_or_other,No,0.0,490.51196050000004
Greens,4.0,442.13713160000003,41190.82628,30-45,21877.96162,No,812.0931327999999,Yes,Male,After_16:00,0.468257418,0.419554476,6795.0,515.9802777,49.95510816,3826.850873,727.6332183,95.44993849,22.71519927,3.205,,No,78114.11889,3.6986481610000004,279.4890318,51.82533797,147.3790439,80.0,Healthcare,10.0,261.4333407,2.0,Foot_or_bicycle,Hightech,Yes,0.0,639.5239594999999
Blues,7.0,1389.1304,256517.3457,45_and_up,214882.2955,Yes,359.2217367,No,Female,After_16:00,0.7232279640000001,0.456805542,6178.0,233.8466542,53.89125803,6007.504669,347.6800793,9.722801367999999,15.29204545,7.822,32420.046830000003,Maybe,306895.0991,7.658472271,553.9811361000001,94.8714084,463.04346669999995,80.0,Healthcare,11.0,414.6008647,2.0,Public_or_other,Industry_or_other,Yes,2.0,186.7232686
Turquoises,8.0,359.246485,54406.704000000005,Below_30,14469.530709999999,No,721.0291804,Yes,Female,By_16:00,0.735776495,0.09655889599999999,4253.0,479.0107165,90.90581944,5501.423215,496.8599088,35.77994918,21.88631345,5.747000000000001,57290.974160000005,Yes,206424.9975,7.999447257999999,454.34017819999997,36.10793813,119.7488283,90.0,Environment,11.0,51.4490759,4.0,Foot_or_bicycle,Public_Sector,Yes,6.0,488.97103539999995
Greens,4.0,1000.569289,102745.0773,30-45,111581.1788,No,818.7530468,Yes,Male,By_16:00,0.39238647200000004,0.062408902999999995,5538.0,499.6259842,23.76804422,4079.850536,141.83987,56.917271299999996,22.35231496,4.462,60768.14536,No,94900.87536,2.629969616,308.0598568,60.83757610000001,333.5230963,,Environment,15.0,260.80105019999996,4.0,Car,Services_or_Retail,Yes,0.0,676.5673506
Turquoises,6.0,825.3243625,130037.11,Below_30,75969.58627,No,683.7036972999999,Yes,Male,After_16:00,0.905019155,0.161185028,5857.0,421.35162249999996,0.40024300100000004,5569.46702,691.6396262000001,86.26172261,20.52685126,4.143,53575.72978,Yes,223422.9578,9.218364304,472.67637750000006,47.20007854,275.1081208,100.0,Education,16.0,84.50229628,2.0,Car,Services_or_Retail,No,0.0,514.4391985000001
Browns,6.0,699.7467074,8610.362512,Below_30,54648.29941,No,185.5531405,Yes,Male,After_16:00,0.39232904799999996,0.033380695,6760.0,156.40148169999998,44.15299518,681.952075,864.5113399,13.96298972,12.5060578,9.24,15030.28655,Maybe,1362.710665,7.901728752,36.91491115,1.273934986,233.24890249999999,100.0,Education,,712.0843022,3.0,Foot_or_bicycle,Public_Sector,No,0.0,82.20063167
